transaction_id,account_id,beneficiary_id,type_id,amount,transaction_date,is_fraud
1259,167,80,2,26889.54,2025-07-23,0
1260,54,75,2,2635.66,2025-02-23,0
1261,108,25,3,42948.79,2025-07-09,0
1262,171,87,4,16687.63,2025-02-04,0
1263,44,87,1,4470.75,2025-02-18,0
1264,174,8,2,17390.9,2025-09-05,0
1265,86,78,2,21616.21,2025-06-06,0
1266,163,50,2,3529.18,2025-09-18,0
1267,62,57,2,17249.96,2025-04-07,0
1268,25,32,1,22001.89,2025-07-07,0
1269,149,23,2,29408.78,2025-12-08,0
1270,188,28,1,28835.12,2025-08-05,0
1271,163,13,3,523.63,2025-11-26,0
1272,4,91,3,21855.45,2025-06-07,0
1273,172,90,2,11166.92,2025-12-17,0
1274,185,18,4,23451.92,2025-01-02,1
1275,163,36,2,10595.15,2025-04-04,0
1276,126,34,2,43911.32,2025-06-14,0
1277,45,49,3,44887.64,2025-06-05,0
1278,56,89,3,2103.7,2025-09-01,0
1279,127,37,3,32272.16,2025-10-21,0
1280,158,69,1,11487.71,2025-12-20,0
1281,108,84,1,32248.01,2025-05-24,0
1282,40,94,4,41038.55,2025-03-04,0
1283,139,58,3,20491.34,2025-03-05,0
1284,43,57,3,37800,2025-07-20,0
1285,163,71,4,29648.4,2025-07-07,0
1286,154,99,1,26576.3,2025-05-27,0
1287,13,56,4,11912.65,2025-03-09,0
1288,146,12,1,45667.31,2025-06-27,0
1289,189,93,2,28599.68,2025-05-04,0
1290,110,54,3,3171.44,2025-10-17,0
1291,45,88,4,23036.74,2025-08-02,0
1292,128,30,1,44240.08,2025-10-22,0
1293,30,96,3,260.18,2025-01-24,0
1294,193,11,3,20969.38,2025-11-18,0
1295,156,20,1,4749.69,2025-11-08,0
1296,82,73,4,39588.14,2025-08-23,0
1297,136,79,1,44525.32,2025-01-29,0
1298,181,4,2,19056.22,2025-05-09,0
1299,132,91,2,34794.48,2025-02-08,0
1300,123,6,2,24051.74,2025-06-28,0
1301,69,2,2,18118.21,2025-03-04,0
1302,115,68,3,37935.83,2025-08-08,0
1303,30,21,1,7420.98,2025-11-18,0
1304,25,90,3,16777.78,2025-06-27,0
1305,15,31,2,26193.76,2025-11-01,0
1306,82,79,2,11013.29,2025-06-18,0
1307,63,16,1,7504.21,2025-04-26,0
1308,17,95,1,41703.53,2025-08-14,0
1309,88,45,4,15264.97,2026-01-01,0
1310,179,95,4,42601.95,2025-06-11,0
1311,145,45,2,7191.92,2025-12-14,0
1312,132,35,1,19271.21,2025-05-16,0
1313,163,71,3,37578.03,2025-07-12,0
1314,145,48,1,39001.34,2025-01-06,0
1315,164,79,4,18861.38,2025-05-22,0
1316,7,66,4,41466.32,2025-03-15,0
1317,104,39,3,841.61,2025-10-10,0
1318,82,2,1,24329.71,2025-08-02,0
1319,38,2,1,41263.25,2025-05-26,0
1320,20,95,3,35527.83,2025-01-01,0
1321,132,21,4,18318.76,2025-01-29,0
1322,32,57,2,22613.43,2025-04-09,0
1323,193,43,4,24382.55,2025-08-14,0
1324,71,63,2,23644.53,2025-07-31,0
1325,146,36,4,952.09,2025-06-01,0
1326,164,38,3,709.03,2025-11-25,0
1327,30,40,1,49463.86,2025-07-09,0
1328,142,92,4,15617.5,2025-11-12,0
1329,102,57,2,9141.42,2025-05-27,0
1330,161,31,1,35208.16,2025-03-04,0
1331,89,70,2,39103.72,2025-10-26,0
1332,4,75,1,11639.37,2025-12-25,0
1333,44,55,4,43221.87,2025-11-04,0
1334,63,88,3,44779.5,2025-10-14,0
1335,150,64,3,15512.38,2025-05-28,0
1336,146,23,1,28055.15,2025-01-07,0
1337,38,55,4,11556.25,2025-11-13,0
1338,29,9,3,21682.77,2025-04-28,0
1339,43,88,1,39068.52,2025-04-26,0
1340,48,19,4,43600.92,2025-05-28,0
1341,151,5,1,24273.93,2025-12-21,0
1342,13,93,4,20442.04,2025-03-01,0
1343,54,63,4,28674.28,2025-09-07,0
1344,14,60,4,3665.31,2025-07-07,0
1345,28,55,1,39071.91,2025-05-08,0
1346,104,8,2,49834.4,2025-10-31,0
1347,50,39,1,15443.93,2025-04-29,0
1348,128,43,1,27909.78,2025-01-03,0
1349,8,90,2,40471.55,2025-09-02,0
1350,84,80,3,32365.04,2025-07-06,1
1351,156,92,2,32486.25,2025-06-13,0
1352,189,19,3,40492.25,2026-01-01,0
1353,62,2,2,10960.19,2025-08-18,0
1354,86,42,3,6364.79,2025-08-29,0
1355,111,83,2,12082.94,2025-05-15,0
1356,11,8,4,33411.64,2025-01-23,0
1357,185,53,4,13640.87,2025-06-14,0
1358,37,45,1,1425.96,2025-03-19,0
1359,45,5,4,36533.09,2025-03-16,0
1360,69,100,3,48159.08,2025-09-02,0
1361,131,45,1,8400.89,2025-12-23,0
1362,133,10,4,44975.45,2025-11-19,0
1363,81,97,3,20600.22,2025-10-16,0
1364,103,51,1,18748.72,2025-08-01,0
1365,98,22,1,39705.76,2025-08-13,0
1366,180,51,1,28826.92,2025-02-10,0
1367,133,11,3,31732.81,2025-12-17,0
1368,142,10,2,29153.15,2025-01-13,0
1369,153,19,4,29068.33,2025-11-11,0
1370,89,72,3,11722.2,2025-11-28,0
1371,196,44,3,2951.34,2025-08-25,0
1372,104,74,1,32990.64,2025-10-02,0
1373,5,15,1,47172.83,2025-09-07,0
1374,58,65,4,35322.15,2025-03-20,0
1375,189,82,1,49148.94,2025-04-15,0
1376,45,62,1,8701.9,2025-10-15,0
1377,14,31,3,37767.08,2025-10-04,0
1378,200,81,1,9792.96,2025-09-06,0
1379,75,78,1,2814.66,2025-02-16,0
1380,80,37,4,44152.75,2025-06-01,0
1381,64,7,2,9467.26,2025-12-17,0
1382,54,52,4,28323.95,2025-07-28,0
1383,102,47,1,40074,2025-09-09,0
1384,4,67,4,13838.81,2025-09-05,0
1385,51,48,4,23563.86,2025-02-17,0
1386,192,11,4,258.01,2025-02-18,0
1387,195,53,4,10819.19,2025-04-21,0
1388,171,12,1,43121.59,2025-07-31,0
1389,183,91,1,29944.38,2025-08-28,0
1390,176,100,3,1326.34,2025-01-01,0
1391,52,31,3,33333.79,2025-04-03,0
1392,154,32,1,9671.99,2025-09-23,0
1393,67,88,1,22364.72,2025-06-10,0
1394,12,75,4,22504.91,2025-06-26,0
1395,51,80,4,41491.85,2025-01-21,0
1396,199,66,1,43301.1,2025-03-27,0
1397,145,12,1,11512.08,2025-03-22,0
1398,167,100,1,34002.12,2025-02-20,0
1399,84,19,3,28930.59,2025-03-03,0
1400,98,10,4,14105.88,2025-08-08,0
1401,101,27,1,32392.69,2025-12-22,0
1402,195,9,3,2216.86,2025-08-18,0
1403,139,78,3,49926.56,2025-03-31,0
1404,164,67,4,23954.72,2025-08-25,0
1405,76,6,1,6303.2,2025-04-06,0
1406,147,99,3,29961.79,2025-02-26,0
1407,43,67,2,46588.17,2025-07-03,0
1408,155,4,3,14225.79,2025-03-09,0
1409,95,16,2,1979.42,2025-02-11,0
1410,143,23,2,40367.56,2025-01-26,0
1411,135,59,4,3493.96,2025-07-23,0
1412,127,8,3,16992.48,2025-12-23,0
1413,199,37,2,20130.68,2025-08-31,0
1414,164,11,2,3058.13,2025-06-19,0
1415,133,87,1,11318.55,2025-02-09,0
1416,187,24,3,41535.77,2025-12-02,0
1417,112,88,3,33192.05,2025-05-17,0
1418,10,57,3,20946.84,2025-01-09,0
1419,40,92,3,28362.35,2025-06-01,0
1420,75,2,2,18447,2025-04-08,0
1421,56,53,2,45527.1,2025-10-27,0
1422,168,59,3,49002.73,2025-09-20,0
1423,77,34,1,43120.01,2025-11-08,0
1424,189,53,2,813.41,2025-08-03,0
1425,100,7,3,21529.05,2025-04-06,0
1426,52,28,2,21492.06,2025-07-24,0
1427,192,65,3,46997.02,2025-05-27,0
1428,112,50,3,16890.59,2025-04-08,0
1429,155,100,1,10913.21,2025-05-25,0
1430,174,63,2,17929.45,2025-02-09,0
1431,156,63,4,3205.06,2025-11-19,0
1432,5,46,4,32027.08,2025-03-09,0
1433,14,21,1,6430.56,2025-06-23,0
1434,48,77,4,3273.16,2025-10-28,0
1435,24,1,1,33614.59,2025-11-09,0
1436,152,21,4,12693.27,2025-02-18,0
1437,97,49,2,2377.98,2025-06-18,0
1438,196,58,1,6925.13,2025-03-25,0
1439,160,61,4,32880.41,2025-12-21,0
1440,3,8,3,47256.39,2025-11-28,0
1441,198,78,2,34265.61,2025-04-29,0
1442,68,26,3,32908.42,2025-04-06,0
1443,189,97,2,45447.13,2025-03-27,0
1444,177,16,2,13834.53,2025-02-23,0
1445,111,49,4,12385.23,2025-03-31,0
1446,199,71,2,2880.36,2025-02-23,0
1447,71,95,3,7559.38,2025-09-12,0
1448,143,28,1,44621.28,2025-03-30,0
1449,71,28,2,9342.07,2025-12-13,0
1450,174,77,2,35709.24,2025-09-05,0
1451,75,3,3,25160.01,2025-07-20,0
1452,160,10,3,8059.8,2025-12-09,0
1453,179,74,3,2903.97,2025-02-08,0
1454,68,95,2,32429.27,2025-07-31,0
1455,100,94,4,1192.89,2025-01-14,0
1456,73,1,1,3607.08,2025-01-17,0
1457,132,71,2,2964.56,2025-03-26,0
1458,197,80,2,32274.63,2025-10-13,0
1459,200,24,3,26009.74,2025-04-16,0
1460,62,63,2,7941.89,2025-11-05,0
1461,156,8,1,41079.38,2025-12-22,0
1462,43,31,3,26050.53,2025-11-21,0
1463,125,5,4,13970.64,2025-10-15,0
1464,140,76,4,1718.68,2025-07-12,0
1465,76,40,4,42118.72,2025-09-02,0
1466,74,59,4,13063.8,2025-05-08,0
1467,130,92,3,30039.24,2025-06-19,0
1468,110,20,1,40581.56,2025-05-18,0
1469,187,23,3,45227.8,2025-06-03,0
1470,95,90,2,3307.43,2025-05-31,0
1471,152,13,4,45848.83,2025-03-14,0
1472,146,96,3,17555.34,2025-01-30,0
1473,176,31,3,11644.52,2025-04-21,0
1474,86,50,2,15595.81,2025-07-04,0
1475,163,98,2,8546.51,2025-04-13,0
1476,122,80,4,33798.78,2025-05-10,0
1477,137,46,3,38392.65,2025-07-10,0
1478,16,36,1,3638.52,2025-12-31,0
1479,157,68,3,31374.78,2025-04-03,0
1480,99,16,1,23641.41,2025-08-23,0
1481,63,15,4,48333.28,2025-09-05,0
1482,46,85,2,46557.06,2025-11-28,0
1483,108,27,2,37253.27,2025-05-17,0
1484,4,97,4,49762.11,2025-07-10,0
1485,140,10,1,2119.42,2025-07-19,0
1486,35,13,1,14771.72,2025-10-10,0
1487,154,9,1,14880.25,2025-02-01,0
1488,168,40,3,38299.48,2025-09-13,0
1489,14,99,1,40245.5,2025-06-08,0
1490,135,61,2,14990.75,2025-05-21,0
1491,120,34,1,42133.31,2025-03-11,0
1492,157,45,3,22200.68,2025-07-24,0
1493,1,21,3,31644.23,2025-03-23,1
1494,31,77,3,47197.97,2025-11-16,0
1495,159,44,3,22642.08,2025-08-06,0
1496,113,49,2,23932.38,2025-07-05,0
1497,150,89,2,49374.88,2025-01-31,0
1498,115,79,1,49064.73,2025-04-28,0
1499,156,69,2,12264.95,2025-06-02,0
1500,130,99,3,39166.93,2025-12-28,0
1501,161,72,2,11875.06,2025-02-15,0
1502,39,94,2,2292.24,2025-08-11,0
1503,63,87,3,45029.56,2025-03-28,0
1504,59,20,3,35760.67,2025-11-28,0
1505,53,86,3,30863.44,2025-07-13,0
1506,161,80,3,11425.85,2025-07-01,0
1507,54,79,1,43236.14,2025-03-31,0
1508,166,99,4,43000.01,2025-09-02,0
1509,35,15,1,48549.91,2025-07-17,0
1510,64,10,4,938.49,2025-07-02,0
1511,173,48,4,28340.43,2025-02-12,0
1512,2,39,4,48067.7,2025-03-28,0
1513,60,13,3,32836.18,2025-05-29,0
1514,184,55,3,43009.14,2025-08-15,0
1515,170,78,2,7279.36,2025-07-15,0
1516,18,1,4,36952.85,2025-02-10,0
1517,140,47,4,39705.68,2025-01-12,0
1518,138,63,1,35554.03,2025-01-19,0
1519,164,71,4,16648.91,2025-01-11,0
1520,93,65,4,43135.87,2025-06-12,0
1521,79,43,4,26541.41,2025-01-17,0
1522,154,34,1,13396.66,2025-09-08,0
1523,171,91,2,19804.41,2025-02-05,0
1524,95,94,4,10330.97,2025-11-20,0
1525,41,93,4,847.59,2025-04-10,0
1526,48,29,4,21165.19,2025-10-08,0
1527,194,59,2,32429.7,2025-11-15,0
1528,87,91,4,22825.09,2025-09-10,0
1529,41,26,3,6479.97,2025-06-27,0
1530,85,27,3,22090,2025-03-04,0
1531,51,49,1,7966.86,2025-06-28,0
1532,1,58,2,5252.54,2025-07-07,0
1533,118,47,4,121.03,2025-02-11,0
1534,58,55,1,35419.72,2025-06-19,0
1535,46,15,3,47701.18,2025-08-17,0
1536,84,19,2,23696.46,2025-05-19,0
1537,88,77,4,36848.59,2025-09-07,0
1538,69,96,3,19992.19,2025-02-15,0
1539,81,74,1,28967.26,2025-07-27,0
1540,55,1,1,13082.63,2025-08-27,0
1541,172,37,2,44998.93,2025-01-01,0
1542,84,48,4,10195.56,2025-06-26,0
1543,109,37,1,36266.59,2025-02-23,0
1544,148,91,4,48176.64,2025-01-05,0
1545,99,3,2,42355.03,2025-02-01,0
1546,63,40,1,21156.37,2025-04-22,0
1547,75,97,1,19003,2025-12-15,0
1548,176,63,3,29191.14,2025-04-20,0
1549,182,8,1,14256.39,2025-11-17,0
1550,108,32,2,15572.69,2025-12-28,0
1551,183,97,3,4500.18,2025-02-01,0
1552,68,47,2,48923.84,2025-09-23,0
1553,8,18,3,39947.54,2025-11-19,0
1554,80,74,1,10153.23,2025-04-21,0
1555,59,64,2,121.69,2025-06-22,0
1556,78,10,1,27661.16,2025-11-06,0
1557,26,79,1,16350.44,2025-04-21,0
1558,53,20,1,18938.19,2025-10-20,0
1559,108,49,1,6953.14,2025-05-12,0
1560,48,93,2,6453.44,2025-06-17,0
1561,109,38,4,19624.69,2025-11-23,0
1562,70,59,3,49497.94,2025-01-24,0
1563,198,74,4,38798.93,2025-05-05,0
1564,7,96,1,27095.94,2025-12-04,0
1565,187,18,3,15041.33,2025-11-02,0
1566,122,50,3,43640.42,2025-03-29,0
1567,149,11,1,31854.8,2025-04-04,0
1568,151,43,3,23160.16,2025-04-27,0
1569,16,100,3,754.6,2025-07-23,0
1570,34,37,2,41798.8,2025-06-10,0
1571,33,10,3,35031.02,2025-02-08,0
1572,43,63,4,13577.27,2025-06-27,0
1573,57,79,3,24794.89,2025-02-13,0
1574,91,26,2,22494.25,2025-07-18,0
1575,99,63,3,34442.01,2025-03-07,0
1576,107,11,3,24027.87,2025-01-03,0
1577,47,56,2,34124.04,2025-02-24,0
1578,106,77,4,2684.56,2025-05-24,0
1579,132,47,3,35178.56,2025-03-14,0
1580,46,49,3,43746.55,2025-08-03,0
1581,60,43,3,5029.93,2025-01-29,0
1582,194,92,1,22718.14,2025-09-10,0
1583,147,95,2,21708.44,2025-04-12,0
1584,178,19,3,39032.55,2025-10-19,0
1585,152,42,1,38110.67,2025-03-09,0
1586,143,27,4,49009.44,2025-01-17,0
1587,86,12,2,3869.17,2025-03-10,0
1588,16,79,1,12092.16,2025-12-13,0
1589,93,41,1,3564.47,2025-08-16,0
1590,180,58,1,20670.14,2025-02-01,0
1591,70,24,3,32129,2025-09-21,0
1592,56,26,4,26499.32,2025-03-09,0
1593,59,1,3,48594.52,2025-10-03,0
1594,113,24,4,8361.3,2025-02-25,0
1595,10,35,2,6957.69,2025-11-18,0
1596,24,52,2,13707.21,2025-05-14,0
1597,128,79,4,26463.39,2025-08-08,0
1598,133,60,1,31631.33,2025-10-30,0
1599,55,3,3,49156.64,2025-03-03,0
1600,147,28,4,36895.21,2025-08-08,0
1601,54,53,3,15461.6,2025-10-07,0
1602,15,89,1,11415.47,2025-08-05,0
1603,69,19,4,21038.71,2025-02-13,0
1604,13,64,1,21071.05,2025-06-23,0
1605,145,4,3,18307.33,2025-10-17,0
1606,158,7,2,39850.32,2025-12-14,0
1607,188,91,3,44789.5,2025-06-26,0
1608,65,24,2,35566.37,2025-01-30,0
1609,132,1,3,44877.89,2025-01-05,0
1610,130,74,3,47435.63,2025-10-16,0
1611,53,12,3,45737.81,2025-07-03,0
1612,30,12,4,40712.78,2025-05-15,0
1613,127,9,3,29524.94,2025-02-08,0
1614,83,71,2,12440.64,2025-05-07,0
1615,101,42,4,27592.3,2025-09-09,0
1616,77,69,4,8336.5,2025-09-11,0
1617,92,4,1,22797.93,2025-11-16,0
1618,113,31,3,16197.85,2025-08-30,0
1619,156,11,1,3517.4,2025-12-13,0
1620,116,19,1,21274.18,2025-05-30,0
1621,112,37,1,34323.49,2025-06-29,0
1622,139,33,3,15654.96,2025-08-05,0
1623,4,37,4,21943.35,2025-02-16,0
1624,198,65,3,45536.13,2025-04-12,0
1625,168,26,2,26512.69,2025-07-10,0
1626,91,84,1,40820.64,2025-12-15,0
1627,77,61,4,1288.43,2025-07-27,0
1628,86,55,2,38822.15,2025-10-16,1
1629,99,87,2,46834.38,2025-12-12,0
1630,29,86,3,42196.39,2025-01-17,0
1631,35,35,2,21278.93,2025-10-24,0
1632,198,98,4,20226,2025-03-23,0
1633,109,7,1,44163.31,2025-06-07,0
1634,164,26,1,916.35,2025-08-29,0
1635,196,97,1,31286.94,2025-08-14,0
1636,160,94,2,28470.35,2025-11-30,0
1637,86,7,4,40879.44,2025-06-04,0
1638,138,28,1,42422.87,2025-12-14,0
1639,25,86,2,46123.39,2025-09-04,0
1640,148,69,4,16214.19,2025-07-03,0
1641,76,88,2,16491.74,2025-05-17,0
1642,10,99,2,10800.25,2025-05-11,0
1643,168,59,3,10383.77,2025-11-18,0
1644,75,82,3,40515.38,2025-02-18,0
1645,17,7,1,23771.73,2025-04-22,0
1646,93,25,2,29340.03,2025-12-20,0
1647,189,70,1,44946.36,2025-06-03,0
1648,56,63,2,30303.57,2025-10-01,0
1649,47,32,4,47363.25,2025-05-24,0
1650,151,30,3,34663.95,2025-08-25,0
1651,189,47,3,33893.68,2025-09-15,0
1652,45,40,2,45998.53,2025-08-13,0
1653,84,23,2,11182.96,2025-02-05,0
1654,74,54,2,28303.12,2025-02-09,0
1655,42,73,4,7768.29,2025-05-14,0
1656,140,46,2,2319.32,2025-11-05,0
1657,79,54,2,21574.25,2025-11-19,0
1658,58,4,2,4555.58,2025-10-10,0
1659,88,95,2,23816.68,2025-04-18,0
1660,157,90,3,36834.61,2025-10-12,0
1661,8,15,2,3266.02,2025-10-04,0
1662,185,76,2,34526.98,2025-04-09,0
1663,105,26,2,9547.32,2025-02-28,0
1664,9,48,2,37338.18,2025-01-13,0
1665,61,6,1,9788.06,2025-09-22,0
1666,23,95,2,692.37,2025-10-17,0
1667,65,41,3,46849.79,2025-12-13,0
1668,113,78,2,38846.63,2025-02-18,0
1669,15,26,2,12565.63,2025-12-26,0
1670,74,14,1,34249.86,2025-08-24,0
1671,36,61,1,30864.6,2025-02-12,0
1672,50,74,4,14999.59,2025-12-30,0
1673,85,34,3,4316.09,2025-09-11,0
1674,93,1,2,30529.56,2025-04-24,0
1675,139,53,1,21995.61,2025-07-31,0
1676,24,70,4,37704.81,2025-07-22,0
1677,16,69,4,28190.12,2025-08-07,0
1678,131,5,2,19966.82,2025-04-01,0
1679,118,68,1,24255.98,2025-01-07,0
1680,26,74,1,4735.99,2025-05-20,0
1681,131,73,4,15572.64,2025-01-20,0
1682,153,76,1,34455.57,2025-05-25,0
1683,33,42,1,19012.74,2025-12-10,0
1684,128,47,1,7724.54,2025-06-17,0
1685,77,39,4,30532.86,2025-06-10,0
1686,70,42,2,48431.77,2025-08-03,0
1687,24,2,1,49919.02,2025-09-20,0
1688,55,50,3,9001.75,2025-12-05,0
1689,186,70,1,35952.21,2025-04-27,0
1690,104,24,4,5942.05,2025-03-10,0
1691,32,47,1,42104.46,2025-01-12,0
1692,17,82,4,17796.76,2025-03-26,0
1693,93,70,1,37158.69,2025-08-07,0
1694,42,57,4,3764.05,2025-06-03,0
1695,43,91,4,9573.06,2025-09-11,0
1696,189,29,4,31165.11,2026-01-01,0
1697,81,63,2,45908.07,2025-12-18,0
1698,158,79,3,1821.74,2025-09-21,0
1699,127,52,4,32428.93,2025-07-22,0
1700,89,75,3,12253.31,2025-03-07,0
1701,110,2,3,37110.96,2025-04-07,0
1702,1,94,2,33996.28,2025-05-04,0
1703,14,87,3,25819.98,2025-07-21,0
1704,183,41,3,5046.77,2025-06-12,0
1705,177,73,3,34268.47,2025-01-26,0
1706,97,93,3,43578.04,2025-09-24,0
1707,75,36,4,9617.61,2025-07-03,0
1708,138,59,2,12968.04,2025-10-18,0
1709,43,91,3,45756.9,2025-06-23,0
1710,16,3,1,12337.38,2025-09-09,0
1711,150,77,2,29952.07,2025-08-17,0
1712,68,100,4,6127.17,2025-04-26,0
1713,59,25,4,37835.8,2025-12-08,0
1714,191,88,4,27556.21,2025-01-29,0
1715,175,92,2,28493.8,2025-11-05,0
1716,77,28,4,38827.79,2025-07-02,1
1717,135,44,1,26355.73,2025-06-26,0
1718,160,51,3,19637.47,2025-04-14,0
1719,13,36,4,1903.67,2025-09-21,0
1720,102,74,4,2533.71,2025-04-10,0
1721,9,98,2,16348.32,2025-06-14,1
1722,119,29,1,18483.66,2025-05-23,0
1723,88,70,1,28580.47,2025-03-10,0
1724,75,12,2,24747.01,2025-04-11,0
1725,47,64,4,13299.48,2025-11-24,0
1726,102,22,4,35469.65,2025-06-03,0
1727,109,20,3,14104.83,2025-10-28,0
1728,180,50,2,39182.05,2025-07-02,0
1729,109,100,3,4323.92,2025-06-29,0
1730,193,86,1,33340.79,2025-05-07,0
1731,63,98,3,47909.51,2025-09-07,0
1732,104,50,2,32221.54,2025-12-31,0
1733,88,53,2,12780.22,2025-08-25,0
1734,125,65,3,11849.18,2025-08-19,0
1735,125,51,3,7357.2,2025-04-18,0
1736,150,98,4,45315.7,2025-07-19,0
1737,46,42,2,33346.75,2025-03-11,0
1738,172,97,2,39108.18,2025-11-22,0
1739,53,18,2,19740.52,2025-08-12,0
1740,56,90,4,36206,2025-02-01,0
1741,129,21,4,11964.26,2025-01-24,0
1742,12,72,2,9324.05,2025-02-27,0
1743,26,33,4,33065.61,2025-05-28,0
1744,159,48,2,34597.75,2025-02-19,0
1745,165,29,3,23578.49,2025-03-13,0
1746,52,32,1,36536.49,2025-08-07,0
1747,7,99,4,13146.94,2025-05-29,0
1748,178,88,1,15948.04,2025-02-11,0
1749,2,33,2,3016.14,2025-10-15,0
1750,149,87,1,4136.92,2025-03-06,0
1751,12,49,1,16543.87,2025-05-11,0
1752,141,79,4,677.43,2025-12-26,0
1753,141,79,2,47370.62,2025-07-30,0
1754,123,60,2,24959,2025-05-27,0
1755,15,49,1,45512.5,2025-08-27,0
1756,72,48,1,20721.18,2025-10-20,0
1757,125,8,4,40220.05,2025-12-24,0
1758,138,66,2,43631.14,2025-05-22,0
1759,26,69,1,49744.02,2025-04-24,0
1760,126,49,1,28594.91,2025-03-27,0
1761,118,73,3,45466.56,2025-10-22,0
1762,189,35,1,28871.22,2025-06-19,0
1763,125,5,2,30635.75,2025-08-28,0
1764,19,51,1,26844.95,2025-03-07,0
1765,171,92,4,37606.92,2025-05-10,0
1766,121,18,4,27766.07,2025-06-11,0
1767,140,25,3,37853.57,2025-11-16,0
1768,90,5,3,48199.32,2025-11-21,0
1769,64,65,3,10263.63,2025-11-25,0
1770,89,59,2,35806.25,2025-07-02,0
1771,133,2,3,45000.56,2025-10-30,0
1772,84,21,1,14528.32,2025-06-28,0
1773,71,68,1,41019.41,2025-10-18,0
1774,58,84,1,37040.97,2025-10-14,0
1775,10,49,3,47642.17,2025-11-01,0
1776,60,21,3,44448.32,2025-07-03,0
1777,166,15,3,26113.58,2025-01-18,0
1778,57,27,4,48926.54,2025-05-18,0
1779,98,61,2,22551.08,2025-10-09,0
1780,50,69,3,30680.38,2025-07-30,0
1781,116,92,2,32706.63,2025-06-11,0
1782,144,57,3,38828.7,2025-03-21,0
1783,184,65,2,8830.63,2025-08-20,0
1784,73,71,3,45269.77,2025-01-18,0
1785,68,83,2,48840.8,2025-07-21,0
1786,62,53,3,4287.25,2025-09-11,0
1787,192,74,1,49796.89,2025-11-06,0
1788,105,13,4,13780.5,2025-01-17,0
1789,40,91,1,4127.81,2025-07-19,0
1790,9,6,3,3732.48,2025-12-24,0
1791,28,35,2,44192.45,2025-02-02,0
1792,94,53,3,17736.83,2025-05-15,0
1793,173,51,4,18296.61,2025-03-03,0
1794,71,39,1,20288.3,2025-03-20,0
1795,100,22,1,38399.89,2025-02-25,0
1796,134,93,2,49752.92,2025-06-11,0
1797,21,91,1,7481.45,2025-10-13,0
1798,13,43,1,2246.35,2025-01-18,0
1799,110,7,4,42855.3,2025-11-01,0
1800,109,78,1,32978.06,2025-12-28,0
1801,54,60,1,25545.62,2025-07-12,0
1802,100,77,2,17706.99,2025-09-23,0
1803,168,16,2,32931.19,2025-03-15,0
1804,182,93,3,16713,2025-09-16,0
1805,121,5,1,40517.89,2025-06-14,0
1806,38,19,4,26808.69,2025-09-04,0
1807,4,95,2,37775.26,2025-05-08,0
1808,195,63,1,3271.84,2025-06-19,0
1809,101,56,2,34308.17,2025-03-15,0
1810,35,59,2,31229.02,2025-08-07,0
1811,109,48,4,16007.37,2025-07-04,0
1812,195,97,1,28723.27,2025-09-30,0
1813,27,61,1,938.22,2025-04-15,0
1814,126,96,3,18783.93,2025-07-30,0
1815,30,76,2,49840.05,2025-07-16,0
1816,8,46,3,32432.47,2025-06-05,0
1817,105,32,3,48454.74,2025-10-13,0
1818,63,14,2,7631.45,2025-09-17,0
1819,149,53,1,37334.78,2025-03-18,0
1820,105,8,2,43600.27,2025-09-16,0
1821,100,30,3,33931.42,2025-01-23,1
1822,18,75,1,40250.51,2025-07-26,0
1823,23,17,2,16339.85,2025-10-18,0
1824,196,79,1,42394.18,2025-02-11,0
1825,10,99,4,12663.63,2025-05-14,0
1826,176,3,2,20515.97,2025-01-28,0
1827,25,14,3,41986.26,2025-05-30,0
1828,44,41,1,19862.12,2025-11-11,0
1829,29,23,1,25949.16,2025-01-15,0
1830,189,95,3,18451.53,2025-04-05,0
1831,70,25,2,15449.32,2025-08-18,0
1832,196,53,3,2665.44,2025-08-22,0
1833,196,26,2,16269.4,2025-01-24,0
1834,35,42,2,36851.51,2025-12-01,0
1835,182,14,2,46834.09,2025-03-01,0
1836,90,75,3,6109.83,2025-08-28,0
1837,68,96,1,1929.31,2025-07-19,0
1838,74,32,2,40799.47,2025-10-14,0
1839,87,78,1,2551.45,2025-04-14,0
1840,59,62,3,30995.26,2025-12-04,0
1841,144,60,2,33368.27,2025-10-08,0
1842,88,2,2,32383.66,2025-12-31,0
1843,71,37,3,14386.8,2025-08-16,0
1844,45,95,2,20163.08,2025-12-22,0
1845,165,73,4,46153.66,2025-01-30,0
1846,116,97,3,32258.61,2025-11-15,0
1847,98,41,2,23325.87,2025-11-09,0
1848,145,12,4,23164.37,2025-03-04,0
1849,123,19,1,16985.79,2025-07-10,0
1850,199,79,4,20665.34,2025-12-04,0
1851,74,70,4,25182.87,2025-03-05,0
1852,138,48,3,2348.47,2025-11-07,0
1853,22,89,2,24719.97,2025-08-04,0
1854,90,93,3,41939.92,2025-10-06,0
1855,60,93,3,34391.49,2025-07-11,0
1856,36,77,3,10377.45,2025-08-08,0
1857,119,99,2,13173.24,2025-10-08,0
1858,179,63,2,37114.08,2025-04-21,0
1859,158,98,2,3351.34,2025-09-28,0
1860,57,36,2,46486.78,2025-03-10,0
1861,42,7,3,18789.81,2025-07-24,0
1862,183,70,2,12319.59,2025-05-01,0
1863,46,95,1,19136.89,2025-04-22,0
1864,68,71,3,34421.64,2025-04-25,0
1865,69,46,3,40000.08,2025-06-02,0
1866,142,33,1,7581.68,2025-12-14,0
